Size, Seq, Par, Libc
590000, 0.089416, 0.092690, 0.087484
600000, 0.091860, 0.088731, 0.088746
610000, 0.092048, 0.093415, 0.090238
620000, 0.094865, 0.099860, 0.092069
630000, 0.095510, 0.095955, 0.093819
640000, 0.100510, 0.099623, 0.095264
650000, 0.097518, 0.103842, 0.096975
660000, 0.103133, 0.102441, 0.098977
670000, 0.101598, 0.107803, 0.100230
680000, 0.103341, 0.105639, 0.102447
690000, 0.107073, 0.104439, 0.103742
700000, 0.107192, 0.108653, 0.105458
710000, 0.109687, 0.107220, 0.108617
720000, 0.111954, 0.110443, 0.108230
730000, 0.112278, 0.113046, 0.109817
740000, 0.114165, 0.112010, 0.111197
750000, 0.115339, 0.115683, 0.112711
760000, 0.121261, 0.111550, 0.114824
770000, 0.117100, 0.117002, 0.116889
780000, 0.121344, 0.117879, 0.117569
790000, 0.123005, 0.122444, 0.119796
800000, 0.121932, 0.126918, 0.120773
810000, 0.128000, 0.122686, 0.122772
820000, 0.129443, 0.127618, 0.124502
830000, 0.132763, 0.130762, 0.126417
840000, 0.129635, 0.124331, 0.127566
850000, 0.130826, 0.131434, 0.129091
860000, 0.132757, 0.127419, 0.131441
870000, 0.153296, 0.128631, 0.132548
880000, 0.135919, 0.135788, 0.133761
890000, 0.138859, 0.134192, 0.135416
900000, 0.140301, 0.132805, 0.137155
910000, 0.145605, 0.136514, 0.138901
920000, 0.148022, 0.139025, 0.142027
930000, 0.143521, 0.140073, 0.141858
940000, 0.151683, 0.141622, 0.143638
950000, 0.148864, 0.137838, 0.145626
960000, 0.168013, 0.143537, 0.146945
970000, 0.150276, 0.142926, 0.148976
980000, 0.152054, 0.148683, 0.150568
990000, 0.156240, 0.149723, 0.151539
1000000, 0.157992, 0.151148, 0.153678
0, 0.000000, 0.000242, 0.000001
10000, 0.002536, 0.020862, 0.001084
20000, 0.002414, 0.027240, 0.002341
30000, 0.003823, 0.018988, 0.003813
40000, 0.005268, 0.021982, 0.005013
50000, 0.006540, 0.019967, 0.006411
60000, 0.008006, 0.014022, 0.007761
70000, 0.009662, 0.022426, 0.009153
80000, 0.010972, 0.028629, 0.010553
90000, 0.012179, 0.022041, 0.012235
100000, 0.013707, 0.026393, 0.013492
110000, 0.015077, 0.030890, 0.014993
120000, 0.016577, 0.027967, 0.016407
130000, 0.018018, 0.028429, 0.017951
140000, 0.046912, 0.025621, 0.019165
150000, 0.020586, 0.027398, 0.020139
160000, 0.021925, 0.034333, 0.022380
170000, 0.048171, 0.031983, 0.023499
180000, 0.025625, 0.034854, 0.025001
190000, 0.054083, 0.034335, 0.026414
200000, 0.027954, 0.036830, 0.028556
210000, 0.057500, 0.041345, 0.028968
220000, 0.030831, 0.041056, 0.030990
230000, 0.033316, 0.038592, 0.032599
240000, 0.057186, 0.040978, 0.033370
250000, 0.036525, 0.044756, 0.035635
260000, 0.045815, 0.044934, 0.036502
270000, 0.038780, 0.047468, 0.038198
280000, 0.040375, 0.046486, 0.040071
290000, 0.063930, 0.050214, 0.040930
300000, 0.069533, 0.050763, 0.042655
310000, 0.052929, 0.051557, 0.043834
320000, 0.054355, 0.051577, 0.046008
330000, 0.072873, 0.056737, 0.047045
340000, 0.050836, 0.059652, 0.048567
350000, 0.052328, 0.057242, 0.050109
360000, 0.052531, 0.057207, 0.051539
370000, 0.053822, 0.061395, 0.053393
380000, 0.056741, 0.060668, 0.054818
390000, 0.056892, 0.064045, 0.056733
400000, 0.059020, 0.066486, 0.057438
410000, 0.061016, 0.064090, 0.059318
420000, 0.061988, 0.065517, 0.060843
430000, 0.063336, 0.067958, 0.062200
440000, 0.066053, 0.072751, 0.064233
450000, 0.071718, 0.074132, 0.066190
460000, 0.068401, 0.074515, 0.066865
470000, 0.070525, 0.074087, 0.068491
480000, 0.073008, 0.074695, 0.070108
490000, 0.080876, 0.077306, 0.071943
500000, 0.077155, 0.080666, 0.073084
510000, 0.076613, 0.079725, 0.074678
520000, 0.086091, 0.083621, 0.076247
530000, 0.082573, 0.077691, 0.077637
540000, 0.082236, 0.086035, 0.080933
550000, 0.082451, 0.083660, 0.081431
560000, 0.084788, 0.086029, 0.083240
570000, 0.085468, 0.092762, 0.084462
580000, 0.088102, 0.092243, 0.085451
590000, 0.088910, 0.095689, 0.087330
600000, 0.090550, 0.092951, 0.088744
610000, 0.093214, 0.095009, 0.090663
620000, 0.115367, 0.095843, 0.092345
630000, 0.096029, 0.092000, 0.093929
640000, 0.097736, 0.097914, 0.096324
650000, 0.099710, 0.102666, 0.096845
660000, 0.101404, 0.102315, 0.098205
670000, 0.106410, 0.100255, 0.100102
680000, 0.125881, 0.102214, 0.102040
690000, 0.105544, 0.102879, 0.103476
700000, 0.108892, 0.109195, 0.106661
710000, 0.111185, 0.108509, 0.106652
720000, 0.128286, 0.111015, 0.108049
730000, 0.110873, 0.112559, 0.109427
740000, 0.113195, 0.116325, 0.111387
750000, 0.115211, 0.116027, 0.112885
760000, 0.117203, 0.110945, 0.117783
770000, 0.118116, 0.117027, 0.116197
780000, 0.120390, 0.119896, 0.117289
790000, 0.122742, 0.119817, 0.119277
800000, 0.122601, 0.121993, 0.121195
810000, 0.124862, 0.123557, 0.122732
820000, 0.130568, 0.128515, 0.125114
830000, 0.127194, 0.124446, 0.125653
840000, 0.129013, 0.131243, 0.127472
850000, 0.147399, 0.130642, 0.129467
860000, 0.134221, 0.129791, 0.130997
870000, 0.134330, 0.136393, 0.132538
880000, 0.139960, 0.130700, 0.134619
890000, 0.156037, 0.131199, 0.135585
900000, 0.138470, 0.135911, 0.137866
910000, 0.140150, 0.142577, 0.140377
920000, 0.143954, 0.142679, 0.140379
930000, 0.144646, 0.142311, 0.141653
940000, 0.146562, 0.148058, 0.143584
950000, 0.145940, 0.142692, 0.146683
960000, 0.152200, 0.139359, 0.147040
970000, 0.151891, 0.151069, 0.148460
980000, 0.155721, 0.151139, 0.150045
990000, 0.158415, 0.148387, 0.154189
1000000, 0.158396, 0.149960, 0.154730
0, 0.000000, 0.000144, 0.000000
10000, 0.001091, 0.015633, 0.001084
20000, 0.002488, 0.022031, 0.002454
30000, 0.003782, 0.024351, 0.003644
40000, 0.005191, 0.025670, 0.004981
50000, 0.006705, 0.020588, 0.006347
60000, 0.007885, 0.020223, 0.007759
70000, 0.009745, 0.024069, 0.009199
80000, 0.011179, 0.019154, 0.010492
90000, 0.012402, 0.025308, 0.012266
100000, 0.013460, 0.026211, 0.013508
110000, 0.015064, 0.026340, 0.014768
120000, 0.016292, 0.027574, 0.016579
130000, 0.018247, 0.025229, 0.017647
140000, 0.045806, 0.032760, 0.019485
150000, 0.020888, 0.027805, 0.020637
160000, 0.049372, 0.032324, 0.021976
170000, 0.023903, 0.034028, 0.024073
180000, 0.025518, 0.033367, 0.024571
190000, 0.036621, 0.038396, 0.026416
200000, 0.028332, 0.038433, 0.027568
210000, 0.050332, 0.040183, 0.029051
220000, 0.054003, 0.040413, 0.031061
230000, 0.033320, 0.041585, 0.031886
240000, 0.034279, 0.041279, 0.033833
250000, 0.058469, 0.042166, 0.035590
260000, 0.037922, 0.044809, 0.036441
270000, 0.039811, 0.048519, 0.038167
280000, 0.040299, 0.046872, 0.039361
290000, 0.042407, 0.048301, 0.041024
300000, 0.065146, 0.050748, 0.042959
310000, 0.044330, 0.050595, 0.044662
320000, 0.047996, 0.056444, 0.045364
330000, 0.071805, 0.054928, 0.047001
340000, 0.050110, 0.056326, 0.049467
350000, 0.051581, 0.058397, 0.050255
360000, 0.052818, 0.058447, 0.051432
370000, 0.054375, 0.056819, 0.053832
380000, 0.056628, 0.060999, 0.054933
390000, 0.057147, 0.063764, 0.055995
400000, 0.058537, 0.065567, 0.058532
410000, 0.060063, 0.065875, 0.060077
420000, 0.081703, 0.068255, 0.060942
430000, 0.089301, 0.071011, 0.062753
440000, 0.065189, 0.071069, 0.063873
450000, 0.075313, 0.073266, 0.065427
460000, 0.091343, 0.075101, 0.066842
470000, 0.075041, 0.075271, 0.069044
480000, 0.080371, 0.073441, 0.070028
490000, 0.073029, 0.078092, 0.071355
500000, 0.076282, 0.079167, 0.073246
510000, 0.075511, 0.083200, 0.074566
520000, 0.076797, 0.085240, 0.076095
530000, 0.084629, 0.085994, 0.077371
540000, 0.080070, 0.085336, 0.079650
550000, 0.082675, 0.085444, 0.081130
560000, 0.105005, 0.085360, 0.082632
570000, 0.084360, 0.087023, 0.084265
580000, 0.090815, 0.089032, 0.085760
590000, 0.089881, 0.093617, 0.087486
600000, 0.090798, 0.091892, 0.088924
610000, 0.114009, 0.095154, 0.090596
620000, 0.096154, 0.095738, 0.092407
630000, 0.097452, 0.096170, 0.093709
640000, 0.118702, 0.099802, 0.095607
650000, 0.117303, 0.097753, 0.096513
660000, 0.100105, 0.105816, 0.098549
670000, 0.104131, 0.103211, 0.100152
680000, 0.103049, 0.097522, 0.101980
690000, 0.105144, 0.105111, 0.103501
700000, 0.107134, 0.109642, 0.104925
710000, 0.108325, 0.107293, 0.106227
720000, 0.111034, 0.112102, 0.108207
730000, 0.111323, 0.109884, 0.109851
740000, 0.115096, 0.115516, 0.111987
750000, 0.116597, 0.114840, 0.113399
760000, 0.131529, 0.119900, 0.114471
770000, 0.137683, 0.109569, 0.115706
780000, 0.119016, 0.120937, 0.117320
790000, 0.123727, 0.119435, 0.119179
800000, 0.145173, 0.120371, 0.121187
810000, 0.125327, 0.118897, 0.123043
820000, 0.143739, 0.119449, 0.124483
830000, 0.131110, 0.131969, 0.125635
840000, 0.129625, 0.133781, 0.127317
850000, 0.131101, 0.131203, 0.136105
860000, 0.134047, 0.132865, 0.131131
870000, 0.134247, 0.134080, 0.133105
880000, 0.136242, 0.132664, 0.134111
890000, 0.140973, 0.130761, 0.135629
900000, 0.147254, 0.136602, 0.137000
910000, 0.155710, 0.134131, 0.138674
920000, 0.141997, 0.136907, 0.140769
930000, 0.156440, 0.135681, 0.141991
940000, 0.147692, 0.144806, 0.143748
950000, 0.149103, 0.151313, 0.145979
960000, 0.148956, 0.150648, 0.146869
970000, 0.153169, 0.147011, 0.148457
980000, 0.151992, 0.146546, 0.149906
990000, 0.158132, 0.149823, 0.152052
1000000, 0.158147, 0.149918, 0.153948
0, 0.000000, 0.000281, 0.000001
10000, 0.002405, 0.018302, 0.001083
20000, 0.002378, 0.024128, 0.002339
30000, 0.003726, 0.019563, 0.003814
40000, 0.005183, 0.019754, 0.004987
50000, 0.006793, 0.020693, 0.006352
60000, 0.007978, 0.018762, 0.007738
70000, 0.009467, 0.027728, 0.009190
80000, 0.011306, 0.026377, 0.010595
90000, 0.012561, 0.030568, 0.012039
100000, 0.014102, 0.023835, 0.013531
110000, 0.014793, 0.024537, 0.014824
120000, 0.016555, 0.029369, 0.016433
130000, 0.017672, 0.025511, 0.017932
140000, 0.019571, 0.030531, 0.019461
150000, 0.020697, 0.031148, 0.020472
160000, 0.044462, 0.032218, 0.021597
170000, 0.034228, 0.031627, 0.024083
180000, 0.025967, 0.035973, 0.024716
190000, 0.053155, 0.037614, 0.026735
200000, 0.028378, 0.040762, 0.028146
210000, 0.029936, 0.040419, 0.029825
220000, 0.031574, 0.040794, 0.031220
230000, 0.033004, 0.042481, 0.032313
240000, 0.034989, 0.041743, 0.033926
250000, 0.044314, 0.043801, 0.034752
260000, 0.039971, 0.041366, 0.036084
270000, 0.038667, 0.051522, 0.037793
280000, 0.040795, 0.048400, 0.039456
290000, 0.062796, 0.051096, 0.041054
300000, 0.062850, 0.050770, 0.043413
310000, 0.044943, 0.051424, 0.043929
320000, 0.047136, 0.051370, 0.046481
330000, 0.068642, 0.056022, 0.047887
340000, 0.050566, 0.057758, 0.048667
350000, 0.053052, 0.060007, 0.050467
360000, 0.073365, 0.056115, 0.051389
370000, 0.076833, 0.061362, 0.052987
380000, 0.059577, 0.060921, 0.054667
390000, 0.056922, 0.065281, 0.056402
400000, 0.060051, 0.064137, 0.057611
410000, 0.060270, 0.067058, 0.059353
420000, 0.086696, 0.066187, 0.060922
430000, 0.063121, 0.068292, 0.062682
440000, 0.064531, 0.070872, 0.063946
450000, 0.068034, 0.074752, 0.065314
460000, 0.070198, 0.069677, 0.066608
470000, 0.071016, 0.074579, 0.068481
480000, 0.072725, 0.075717, 0.070375
490000, 0.071781, 0.079590, 0.071815
500000, 0.099858, 0.078879, 0.073179
510000, 0.076937, 0.085194, 0.074943
520000, 0.078921, 0.081268, 0.076491
530000, 0.099445, 0.084094, 0.078691
540000, 0.099634, 0.088894, 0.079844
550000, 0.082344, 0.087564, 0.081396
560000, 0.083732, 0.088382, 0.082679
570000, 0.109325, 0.087650, 0.084442
580000, 0.088820, 0.098928, 0.085626
590000, 0.089207, 0.092614, 0.087292
600000, 0.091149, 0.093233, 0.089276
610000, 0.095182, 0.097248, 0.089772
620000, 0.113853, 0.091947, 0.092084
630000, 0.094863, 0.101352, 0.093925
640000, 0.097877, 0.102029, 0.096151
650000, 0.098341, 0.094968, 0.096944
660000, 0.103089, 0.102024, 0.098130
670000, 0.101929, 0.099271, 0.101091
680000, 0.104629, 0.105415, 0.102058
690000, 0.123303, 0.104021, 0.103331
700000, 0.105967, 0.108443, 0.105543
710000, 0.109851, 0.111949, 0.107109
720000, 0.129221, 0.111398, 0.108194
730000, 0.133112, 0.113635, 0.110221
740000, 0.132931, 0.111779, 0.111954
750000, 0.114565, 0.118327, 0.113092
760000, 0.119582, 0.119890, 0.114477
770000, 0.134244, 0.117635, 0.115791
780000, 0.120339, 0.120239, 0.118432
790000, 0.122849, 0.119329, 0.119006
800000, 0.123007, 0.122687, 0.121003
810000, 0.141536, 0.126550, 0.122703
820000, 0.146149, 0.127519, 0.124259
830000, 0.133002, 0.129912, 0.125690
840000, 0.132248, 0.128902, 0.127521
850000, 0.151516, 0.130341, 0.129730
860000, 0.135008, 0.131210, 0.130902
870000, 0.134544, 0.131360, 0.132668
880000, 0.155272, 0.136784, 0.134346
890000, 0.140327, 0.134342, 0.135235
900000, 0.140975, 0.140893, 0.137355
910000, 0.140582, 0.135683, 0.138710
920000, 0.142562, 0.133155, 0.139881
930000, 0.158761, 0.141133, 0.147988
940000, 0.148221, 0.140265, 0.143102
950000, 0.149768, 0.144516, 0.146665
960000, 0.154615, 0.142005, 0.147254
970000, 0.157392, 0.141999, 0.149165
980000, 0.157146, 0.143380, 0.152239
990000, 0.158039, 0.153248, 0.152914
1000000, 0.168262, 0.151827, 0.153290
0, 0.000000, 0.000435, 0.000002
10000, 0.002974, 0.016106, 0.001080
20000, 0.002451, 0.015647, 0.002434
30000, 0.003928, 0.021420, 0.003637
40000, 0.005322, 0.021418, 0.004972
50000, 0.006775, 0.022075, 0.006352
60000, 0.008408, 0.022343, 0.007755
70000, 0.009470, 0.022240, 0.009291
80000, 0.010892, 0.028035, 0.010600
90000, 0.012471, 0.023553, 0.012078
100000, 0.013257, 0.019742, 0.013459
110000, 0.014715, 0.026474, 0.014853
120000, 0.016906, 0.026884, 0.016538
130000, 0.017661, 0.027757, 0.017771
140000, 0.020793, 0.029300, 0.019375
150000, 0.021028, 0.032172, 0.020899
160000, 0.022894, 0.033614, 0.022258
170000, 0.023646, 0.031705, 0.023800
180000, 0.025477, 0.036526, 0.025224
190000, 0.027276, 0.040700, 0.026634
200000, 0.052379, 0.034787, 0.027384
210000, 0.030293, 0.036679, 0.029110
220000, 0.031672, 0.038593, 0.030807
230000, 0.053757, 0.040914, 0.031898
240000, 0.034204, 0.042512, 0.033861
250000, 0.035733, 0.046675, 0.035504
260000, 0.063589, 0.045826, 0.036394
270000, 0.038421, 0.045665, 0.037954
280000, 0.040313, 0.048513, 0.039523
290000, 0.067544, 0.049454, 0.041388
300000, 0.044338, 0.051918, 0.043096
310000, 0.044921, 0.052512, 0.044097
320000, 0.070470, 0.054670, 0.045991
330000, 0.047449, 0.057048, 0.047900
340000, 0.067842, 0.056723, 0.048734
350000, 0.050967, 0.059201, 0.050194
360000, 0.074152, 0.061134, 0.051850
370000, 0.053471, 0.062241, 0.053210
380000, 0.055551, 0.063135, 0.055465
390000, 0.081299, 0.062630, 0.056251
400000, 0.058829, 0.066704, 0.057658
410000, 0.060019, 0.067076, 0.059328
420000, 0.064906, 0.066434, 0.060837
430000, 0.064126, 0.070125, 0.062312
440000, 0.065172, 0.070002, 0.064657
450000, 0.089381, 0.073720, 0.065222
460000, 0.067917, 0.076408, 0.066980
470000, 0.070085, 0.067931, 0.069332
480000, 0.073119, 0.075677, 0.070346
490000, 0.094885, 0.078939, 0.071631
500000, 0.076083, 0.078532, 0.073536
510000, 0.077345, 0.084699, 0.075429
520000, 0.098496, 0.081833, 0.076043
530000, 0.079347, 0.081209, 0.077805
540000, 0.081557, 0.088980, 0.079474
550000, 0.083020, 0.089952, 0.081069
560000, 0.084014, 0.089057, 0.082749
570000, 0.088788, 0.092268, 0.084282
580000, 0.086805, 0.090629, 0.087369
590000, 0.092989, 0.091711, 0.086993
600000, 0.092888, 0.095240, 0.088844
610000, 0.094612, 0.091053, 0.090639
620000, 0.097357, 0.095132, 0.092179
630000, 0.095995, 0.096961, 0.093551
640000, 0.099433, 0.099299, 0.095188
650000, 0.099521, 0.102753, 0.097595
660000, 0.101147, 0.099952, 0.098843
670000, 0.100384, 0.102178, 0.099656
680000, 0.109573, 0.105150, 0.101781
690000, 0.104969, 0.109013, 0.103473
700000, 0.128025, 0.103994, 0.105278
710000, 0.108282, 0.107808, 0.107710
720000, 0.112968, 0.108473, 0.108437
730000, 0.114118, 0.114026, 0.110209
740000, 0.114203, 0.113495, 0.111415
750000, 0.130049, 0.115032, 0.112726
760000, 0.117702, 0.115943, 0.115051
770000, 0.136582, 0.119669, 0.116870
780000, 0.139565, 0.126388, 0.117698
790000, 0.139112, 0.123465, 0.119332
800000, 0.141174, 0.124494, 0.120669
810000, 0.144281, 0.125724, 0.122604
820000, 0.126716, 0.126516, 0.125280
830000, 0.144211, 0.128284, 0.125742
840000, 0.134797, 0.126181, 0.127865
850000, 0.131215, 0.126288, 0.129218
860000, 0.133198, 0.129469, 0.130661
870000, 0.137107, 0.130939, 0.133533
880000, 0.135883, 0.125802, 0.136191
890000, 0.143762, 0.137170, 0.135474
900000, 0.153024, 0.139452, 0.137072
910000, 0.157091, 0.133153, 0.138483
920000, 0.142615, 0.133988, 0.139867
930000, 0.148933, 0.145761, 0.142462
940000, 0.164782, 0.136716, 0.144050
950000, 0.158093, 0.144811, 0.144942
960000, 0.149775, 0.145453, 0.148301
970000, 0.154670, 0.145979, 0.148473
980000, 0.153704, 0.149819, 0.150299
990000, 0.157514, 0.150208, 0.152298
1000000, 0.160408, 0.149155, 0.153855
0, 0.000000, 0.000169, 0.000000
10000, 0.001136, 0.019459, 0.001099
20000, 0.002405, 0.022070, 0.002337
30000, 0.003838, 0.017626, 0.003640
40000, 0.005212, 0.019877, 0.005118
50000, 0.006831, 0.020714, 0.006367
60000, 0.008049, 0.025338, 0.007774
70000, 0.009581, 0.023820, 0.009190
80000, 0.010991, 0.024882, 0.010586
90000, 0.012549, 0.027208, 0.012001
100000, 0.013566, 0.024217, 0.013519
110000, 0.014894, 0.028275, 0.014857
120000, 0.016041, 0.025799, 0.016495
130000, 0.018170, 0.028638, 0.017390
140000, 0.020152, 0.028596, 0.018915
150000, 0.021303, 0.031423, 0.020571
160000, 0.046367, 0.029948, 0.021939
170000, 0.024122, 0.033123, 0.023476
180000, 0.047218, 0.035241, 0.024619
190000, 0.026558, 0.034502, 0.026630
200000, 0.050611, 0.035456, 0.028298
210000, 0.052189, 0.037435, 0.028907
220000, 0.055701, 0.038962, 0.030313
230000, 0.032658, 0.043356, 0.032803
240000, 0.042170, 0.047383, 0.033440
250000, 0.058015, 0.044584, 0.034877
260000, 0.037059, 0.043154, 0.037128
270000, 0.039958, 0.045564, 0.038237
280000, 0.039722, 0.044446, 0.040260
290000, 0.041741, 0.048186, 0.041436
300000, 0.044300, 0.050178, 0.042746
310000, 0.045108, 0.053300, 0.044515
320000, 0.046646, 0.054909, 0.045331
330000, 0.072597, 0.053373, 0.047098
340000, 0.049857, 0.057633, 0.048455
350000, 0.051319, 0.056220, 0.050243
360000, 0.052798, 0.061256, 0.051705
370000, 0.076124, 0.058994, 0.053247
380000, 0.077695, 0.064214, 0.054785
390000, 0.058452, 0.064787, 0.056597
400000, 0.058699, 0.066348, 0.057772
410000, 0.060583, 0.066425, 0.059338
420000, 0.063047, 0.069090, 0.060963
430000, 0.063134, 0.071918, 0.062210
440000, 0.086833, 0.073162, 0.063993
450000, 0.067342, 0.071854, 0.066228
460000, 0.093741, 0.073257, 0.066939
470000, 0.069493, 0.077850, 0.068438
480000, 0.094254, 0.074800, 0.070068
490000, 0.072977, 0.077449, 0.071740
500000, 0.076408, 0.078438, 0.073010
510000, 0.075577, 0.080252, 0.074366
520000, 0.077752, 0.085341, 0.075886
530000, 0.101524, 0.084036, 0.077942
540000, 0.100898, 0.086480, 0.079427
550000, 0.083758, 0.086352, 0.081344
560000, 0.083513, 0.087283, 0.083603
570000, 0.089418, 0.091109, 0.084473
580000, 0.087149, 0.088679, 0.086137
590000, 0.109162, 0.093693, 0.086703
600000, 0.091778, 0.093502, 0.088863
610000, 0.094050, 0.097151, 0.090692
620000, 0.092722, 0.097018, 0.092061
630000, 0.095351, 0.096516, 0.094473
640000, 0.095212, 0.097569, 0.095222
650000, 0.099653, 0.101485, 0.096532
660000, 0.103272, 0.105286, 0.098490
670000, 0.103223, 0.103508, 0.100065
680000, 0.103513, 0.104164, 0.101979
690000, 0.110693, 0.109673, 0.103995
700000, 0.108870, 0.106353, 0.105146
710000, 0.109686, 0.107717, 0.106657
720000, 0.111389, 0.109885, 0.108432
730000, 0.110336, 0.115955, 0.109715
740000, 0.114642, 0.117900, 0.111705
750000, 0.114279, 0.113818, 0.113362
760000, 0.117525, 0.115650, 0.114169
770000, 0.120137, 0.114697, 0.115930
780000, 0.119949, 0.118042, 0.117369
790000, 0.122332, 0.119250, 0.119630
800000, 0.123868, 0.123160, 0.120573
810000, 0.125559, 0.121019, 0.123412
820000, 0.127075, 0.124323, 0.124566
830000, 0.127042, 0.127909, 0.126149
840000, 0.147729, 0.127749, 0.126387
850000, 0.147168, 0.127873, 0.129391
860000, 0.137340, 0.135272, 0.131785
870000, 0.135430, 0.127625, 0.132089
880000, 0.135766, 0.133322, 0.133694
890000, 0.154901, 0.135263, 0.135308
900000, 0.143265, 0.130835, 0.136876
910000, 0.160421, 0.146817, 0.138425
920000, 0.145298, 0.137318, 0.140108
930000, 0.162123, 0.140151, 0.142647
940000, 0.163893, 0.139644, 0.143800
950000, 0.163252, 0.143992, 0.147890
960000, 0.148226, 0.145404, 0.146870
970000, 0.152516, 0.144190, 0.148541
980000, 0.156146, 0.148658, 0.150036
990000, 0.155446, 0.150055, 0.152682
1000000, 0.172912, 0.147530, 0.180706
0, 0.000000, 0.000108, 0.000000
10000, 0.001150, 0.027791, 0.001147
20000, 0.002461, 0.017827, 0.002336
30000, 0.003873, 0.026963, 0.003717
40000, 0.005464, 0.029647, 0.005137
50000, 0.006859, 0.029087, 0.008500
60000, 0.008884, 0.032208, 0.009889
70000, 0.009357, 0.025576, 0.009219
80000, 0.011159, 0.024925, 0.010656
90000, 0.012869, 0.025646, 0.012099
100000, 0.014572, 0.036917, 0.013662
110000, 0.015686, 0.029525, 0.015145
120000, 0.016397, 0.029851, 0.016532
130000, 0.019361, 0.026220, 0.017983
140000, 0.019919, 0.028273, 0.019197
150000, 0.041328, 0.031349, 0.020938
160000, 0.043513, 0.033234, 0.022051
170000, 0.023416, 0.032387, 0.023642
180000, 0.048178, 0.033243, 0.025049
190000, 0.026698, 0.041218, 0.027282
200000, 0.050758, 0.034431, 0.027721
210000, 0.053083, 0.040302, 0.029159
220000, 0.032112, 0.039841, 0.031045
230000, 0.034947, 0.043060, 0.031883
240000, 0.057447, 0.043903, 0.033386
250000, 0.036942, 0.044141, 0.035447
260000, 0.060054, 0.046106, 0.036194
270000, 0.060943, 0.047984, 0.037936
280000, 0.064271, 0.048991, 0.039541
290000, 0.042195, 0.051963, 0.041091
300000, 0.043076, 0.051582, 0.043245
310000, 0.044893, 0.053767, 0.043761
320000, 0.069139, 0.054660, 0.045746
330000, 0.071594, 0.056530, 0.047736
340000, 0.059120, 0.056640, 0.049437
350000, 0.076404, 0.057149, 0.051185
360000, 0.052180, 0.058616, 0.052085
370000, 0.074532, 0.058757, 0.053063
380000, 0.076831, 0.062320, 0.055067
390000, 0.064953, 0.066723, 0.056095
400000, 0.079251, 0.065525, 0.057586
410000, 0.060485, 0.067107, 0.059186
420000, 0.085066, 0.067066, 0.060820
430000, 0.063175, 0.070919, 0.062483
440000, 0.065707, 0.072131, 0.063747
450000, 0.089341, 0.073028, 0.065357
460000, 0.068420, 0.074038, 0.066747
470000, 0.079412, 0.076364, 0.068606
480000, 0.070864, 0.077980, 0.070094
490000, 0.072790, 0.076454, 0.071747
500000, 0.075821, 0.081281, 0.073324
510000, 0.075274, 0.080146, 0.074705
520000, 0.077133, 0.084293, 0.075881
530000, 0.081510, 0.084783, 0.078481
540000, 0.084658, 0.081182, 0.079413
550000, 0.101993, 0.087894, 0.081009
560000, 0.084020, 0.090777, 0.083434
570000, 0.106410, 0.088888, 0.084297
580000, 0.089326, 0.090922, 0.085625
590000, 0.091483, 0.090707, 0.088127
600000, 0.092983, 0.092021, 0.088729
610000, 0.114395, 0.098009, 0.090566
620000, 0.096413, 0.096416, 0.092101
630000, 0.120079, 0.097769, 0.101846
640000, 0.115735, 0.091851, 0.094989
650000, 0.099475, 0.104816, 0.096697
660000, 0.099795, 0.102187, 0.098514
670000, 0.101882, 0.104261, 0.101142
680000, 0.106895, 0.109563, 0.101976
690000, 0.102601, 0.110268, 0.103916
700000, 0.107796, 0.105579, 0.105843
710000, 0.110465, 0.108502, 0.106890
720000, 0.112361, 0.111187, 0.108242
730000, 0.110983, 0.111562, 0.110943
740000, 0.132983, 0.109846, 0.110933
750000, 0.131328, 0.119377, 0.113006
760000, 0.134241, 0.117538, 0.114909
770000, 0.118676, 0.120161, 0.116408
780000, 0.121427, 0.121246, 0.118223
790000, 0.123043, 0.123541, 0.118854
800000, 0.125358, 0.124054, 0.121587
810000, 0.144827, 0.120389, 0.123859
820000, 0.126639, 0.123510, 0.124334
830000, 0.128611, 0.125572, 0.126421
840000, 0.131382, 0.133011, 0.127543
850000, 0.131512, 0.132030, 0.129010
860000, 0.135383, 0.131571, 0.131595
870000, 0.134084, 0.130783, 0.132934
880000, 0.152699, 0.135328, 0.134213
890000, 0.140997, 0.138902, 0.135745
900000, 0.140459, 0.133872, 0.137997
910000, 0.142189, 0.136388, 0.139057
920000, 0.142256, 0.142175, 0.140807
930000, 0.148577, 0.142127, 0.142569
940000, 0.149405, 0.143364, 0.143787
950000, 0.147235, 0.145378, 0.146076
960000, 0.153273, 0.147666, 0.146676
970000, 0.158722, 0.147593, 0.148570
980000, 0.159225, 0.146060, 0.151225
990000, 0.154125, 0.149524, 0.151857
1000000, 0.155523, 0.146321, 0.153218
0, 0.000000, 0.000130, 0.000000
10000, 0.001071, 0.018045, 0.001091
20000, 0.002434, 0.017555, 0.002330
30000, 0.003825, 0.018607, 0.003648
40000, 0.005291, 0.021859, 0.004978
50000, 0.006708, 0.021250, 0.006506
60000, 0.008374, 0.026774, 0.007748
70000, 0.009660, 0.021256, 0.009247
80000, 0.011014, 0.021599, 0.010610
90000, 0.012240, 0.027863, 0.012209
100000, 0.014092, 0.023056, 0.013472
110000, 0.015249, 0.026326, 0.014876
120000, 0.016310, 0.029796, 0.016513
130000, 0.017982, 0.030074, 0.017822
140000, 0.051565, 0.028576, 0.019285
150000, 0.021072, 0.029569, 0.021171
160000, 0.022912, 0.030739, 0.022232
170000, 0.041812, 0.033136, 0.023516
